Nom de la base,Nombre d'iteration,Taille liste Tabou,Poids MAx,Total weight,Total profit,Temps d'execution,Fichier solution
pi-15-100-1000-001.kna,1000,1,997,997,1002,0.022475242614746,results/6/item_solutions/pi-15-100-1000-001.kna_1000_1_items.csv
pi-15-100-1000-001.kna,1000,10,997,997,1002,0.0704486370086669,results/6/item_solutions/pi-15-100-1000-001.kna_1000_10_items.csv
pi-15-100-1000-001.kna,1000,15,997,996,1002,0.0059611797332763,results/6/item_solutions/pi-15-100-1000-001.kna_1000_15_items.csv
pi-15-100-1000-001.kna,1000,20,997,997,1002,0.0011894702911376,results/6/item_solutions/pi-15-100-1000-001.kna_1000_20_items.csv
pi-15-100-1000-001.kna,1000,5,997,995,1002,0.0569989681243896,results/6/item_solutions/pi-15-100-1000-001.kna_1000_5_items.csv
pi-15-100-1000-001.kna,100,1,997,996,999,0.0022072792053222,results/6/item_solutions/pi-15-100-1000-001.kna_100_1_items.csv
pi-15-100-1000-001.kna,100,10,997,992,996,0.0009975433349609,results/6/item_solutions/pi-15-100-1000-001.kna_100_10_items.csv
pi-15-100-1000-001.kna,100,15,997,997,999,0.0011262893676757,results/6/item_solutions/pi-15-100-1000-001.kna_100_15_items.csv
pi-15-100-1000-001.kna,100,20,997,997,1002,0.0020322799682617,results/6/item_solutions/pi-15-100-1000-001.kna_100_20_items.csv
pi-15-100-1000-001.kna,100,5,997,996,999,0.003223180770874,results/6/item_solutions/pi-15-100-1000-001.kna_100_5_items.csv
pi-15-100-1000-001.kna,10,1,997,996,999,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_10_1_items.csv
pi-15-100-1000-001.kna,10,10,997,996,999,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_10_10_items.csv
pi-15-100-1000-001.kna,10,15,997,997,999,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_10_15_items.csv
pi-15-100-1000-001.kna,10,20,997,995,996,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_10_20_items.csv
pi-15-100-1000-001.kna,10,5,997,997,1002,0.0009987354278564,results/6/item_solutions/pi-15-100-1000-001.kna_10_5_items.csv
pi-15-100-1000-001.kna,500000,1,997,997,1002,9.213356018066406,results/6/item_solutions/pi-15-100-1000-001.kna_500000_1_items.csv
pi-15-100-1000-001.kna,500000,10,997,997,999,11.2207989692688,results/6/item_solutions/pi-15-100-1000-001.kna_500000_10_items.csv
pi-15-100-1000-001.kna,500000,15,997,997,999,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_500000_15_items.csv
pi-15-100-1000-001.kna,500000,20,997,993,1002,0.0010035037994384,results/6/item_solutions/pi-15-100-1000-001.kna_500000_20_items.csv
pi-15-100-1000-001.kna,500000,5,997,995,999,13.503843545913696,results/6/item_solutions/pi-15-100-1000-001.kna_500000_5_items.csv
pi-15-100-1000-001.kna,50000,1,997,995,999,1.133643627166748,results/6/item_solutions/pi-15-100-1000-001.kna_50000_1_items.csv
pi-15-100-1000-001.kna,50000,10,997,996,1002,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_50000_10_items.csv
pi-15-100-1000-001.kna,50000,15,997,991,993,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_50000_15_items.csv
pi-15-100-1000-001.kna,50000,20,997,996,1002,0.0009932518005371,results/6/item_solutions/pi-15-100-1000-001.kna_50000_20_items.csv
pi-15-100-1000-001.kna,50000,5,997,992,996,1.3236515522003174,results/6/item_solutions/pi-15-100-1000-001.kna_50000_5_items.csv
pi-15-100-1000-001.kna,5000,1,997,990,996,0.1482863426208496,results/6/item_solutions/pi-15-100-1000-001.kna_5000_1_items.csv
pi-15-100-1000-001.kna,5000,10,997,997,1002,0.0010020732879638,results/6/item_solutions/pi-15-100-1000-001.kna_5000_10_items.csv
pi-15-100-1000-001.kna,5000,15,997,993,996,0.1230976581573486,results/6/item_solutions/pi-15-100-1000-001.kna_5000_15_items.csv
pi-15-100-1000-001.kna,5000,20,997,997,1002,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_5000_20_items.csv
pi-15-100-1000-001.kna,5000,5,997,997,1002,0.1226646900177002,results/6/item_solutions/pi-15-100-1000-001.kna_5000_5_items.csv
pi-15-100-1000-001.kna,500,1,997,991,999,0.0110347270965576,results/6/item_solutions/pi-15-100-1000-001.kna_500_1_items.csv
pi-15-100-1000-001.kna,500,10,997,997,999,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_500_10_items.csv
pi-15-100-1000-001.kna,500,15,997,994,996,0.0,results/6/item_solutions/pi-15-100-1000-001.kna_500_15_items.csv
pi-15-100-1000-001.kna,500,20,997,994,999,0.0011188983917236,results/6/item_solutions/pi-15-100-1000-001.kna_500_20_items.csv
pi-15-100-1000-001.kna,500,5,997,992,996,0.0122559070587158,results/6/item_solutions/pi-15-100-1000-001.kna_500_5_items.csv
