Nom de la base,Nombre d'iteration,Taille liste Tabou,Poids MAx,Total weight,Total profit,Temps d'execution,Fichier solution
pi-13-1000-1000-001.kna,10,10,3177,3177,4797,0.0030367374420166,results/4/item_solutions/pi-13-1000-1000-001.kna_10_10_items.csv
pi-13-1000-1000-001.kna,10,15,3177,3174,4134,0.0030345916748046,results/4/item_solutions/pi-13-1000-1000-001.kna_10_15_items.csv
pi-13-1000-1000-001.kna,10,20,3177,3172,4212,0.0041670799255371,results/4/item_solutions/pi-13-1000-1000-001.kna_10_20_items.csv
pi-13-1000-1000-001.kna,10,5,3177,3170,4290,0.002030611038208,results/4/item_solutions/pi-13-1000-1000-001.kna_10_5_items.csv
pi-13-1000-1000-001.kna,500000,1,3177,3168,4368,91.96573114395142,results/4/item_solutions/pi-13-1000-1000-001.kna_500000_1_items.csv
pi-13-1000-1000-001.kna,500000,10,3177,3177,4797,116.95810294151306,results/4/item_solutions/pi-13-1000-1000-001.kna_500000_10_items.csv
pi-13-1000-1000-001.kna,500000,15,3177,3170,4290,153.2516572475433,results/4/item_solutions/pi-13-1000-1000-001.kna_500000_15_items.csv
pi-13-1000-1000-001.kna,500000,20,3177,3162,4602,122.16452932357788,results/4/item_solutions/pi-13-1000-1000-001.kna_500000_20_items.csv
pi-13-1000-1000-001.kna,500000,5,3177,3162,4602,105.52127647399902,results/4/item_solutions/pi-13-1000-1000-001.kna_500000_5_items.csv
pi-13-1000-1000-001.kna,50000,1,3177,3172,4212,10.728434085845947,results/4/item_solutions/pi-13-1000-1000-001.kna_50000_1_items.csv
pi-13-1000-1000-001.kna,50000,10,3177,3164,4524,19.26606702804565,results/4/item_solutions/pi-13-1000-1000-001.kna_50000_10_items.csv
pi-13-1000-1000-001.kna,50000,15,3177,3168,4368,13.209549903869627,results/4/item_solutions/pi-13-1000-1000-001.kna_50000_15_items.csv
pi-13-1000-1000-001.kna,50000,20,3177,3160,4680,12.703364610671995,results/4/item_solutions/pi-13-1000-1000-001.kna_50000_20_items.csv
pi-13-1000-1000-001.kna,50000,5,3177,3168,4368,11.212270259857178,results/4/item_solutions/pi-13-1000-1000-001.kna_50000_5_items.csv
pi-13-1000-1000-001.kna,5000,1,3177,3176,4056,0.8491826057434082,results/4/item_solutions/pi-13-1000-1000-001.kna_5000_1_items.csv
pi-13-1000-1000-001.kna,5000,10,3177,3162,4602,1.144317626953125,results/4/item_solutions/pi-13-1000-1000-001.kna_5000_10_items.csv
pi-13-1000-1000-001.kna,5000,15,3177,3160,4680,1.1634976863861084,results/4/item_solutions/pi-13-1000-1000-001.kna_5000_15_items.csv
pi-13-1000-1000-001.kna,5000,20,3177,3167,5187,1.4852991104125977,results/4/item_solutions/pi-13-1000-1000-001.kna_5000_20_items.csv
pi-13-1000-1000-001.kna,5000,5,3177,3175,4875,1.546473503112793,results/4/item_solutions/pi-13-1000-1000-001.kna_5000_5_items.csv
pi-13-1000-1000-001.kna,500,1,3177,3164,4524,0.1047606468200683,results/4/item_solutions/pi-13-1000-1000-001.kna_500_1_items.csv
pi-13-1000-1000-001.kna,500,10,3177,3166,4446,0.1045200824737548,results/4/item_solutions/pi-13-1000-1000-001.kna_500_10_items.csv
pi-13-1000-1000-001.kna,500,15,3177,3164,4524,0.1419024467468261,results/4/item_solutions/pi-13-1000-1000-001.kna_500_15_items.csv
pi-13-1000-1000-001.kna,500,20,3177,3166,4446,0.1188380718231201,results/4/item_solutions/pi-13-1000-1000-001.kna_500_20_items.csv
pi-13-1000-1000-001.kna,500,5,3177,3172,4212,0.0968539714813232,results/4/item_solutions/pi-13-1000-1000-001.kna_500_5_items.csv
