Nom de la base,Nombre d'iteration,Taille liste Tabou,Poids MAx,Total weight,Total profit,Temps d'execution,Fichier solution
pi-12-100-1000-001.kna,100,20,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_100_20_items.csv
pi-12-100-1000-001.kna,100,5,970,970,970,0.0031309127807617,results/0/item_solutions/pi-12-100-1000-001.kna_100_5_items.csv
pi-12-100-1000-001.kna,10,1,970,970,970,0.0009558200836181,results/0/item_solutions/pi-12-100-1000-001.kna_10_1_items.csv
pi-12-100-1000-001.kna,10,10,970,908,880,0.0010323524475097,results/0/item_solutions/pi-12-100-1000-001.kna_10_10_items.csv
pi-12-100-1000-001.kna,10,15,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_10_15_items.csv
pi-12-100-1000-001.kna,10,20,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_10_20_items.csv
pi-12-100-1000-001.kna,10,5,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_10_5_items.csv
pi-12-100-1000-001.kna,500000,1,970,970,970,10.506259441375732,results/0/item_solutions/pi-12-100-1000-001.kna_500000_1_items.csv
pi-12-100-1000-001.kna,500000,10,970,970,970,0.0011522769927978,results/0/item_solutions/pi-12-100-1000-001.kna_500000_10_items.csv
pi-12-100-1000-001.kna,500000,15,970,970,970,0.0009963512420654,results/0/item_solutions/pi-12-100-1000-001.kna_500000_15_items.csv
pi-12-100-1000-001.kna,500000,20,970,970,970,0.001136302947998,results/0/item_solutions/pi-12-100-1000-001.kna_500000_20_items.csv
pi-12-100-1000-001.kna,500000,5,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_500000_5_items.csv
pi-12-100-1000-001.kna,50000,1,970,970,970,1.217318773269653,results/0/item_solutions/pi-12-100-1000-001.kna_50000_1_items.csv
pi-12-100-1000-001.kna,50000,10,970,970,970,0.0009922981262207,results/0/item_solutions/pi-12-100-1000-001.kna_50000_10_items.csv
pi-12-100-1000-001.kna,50000,15,970,970,970,1.2478508949279783,results/0/item_solutions/pi-12-100-1000-001.kna_50000_15_items.csv
pi-12-100-1000-001.kna,50000,20,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_50000_20_items.csv
pi-12-100-1000-001.kna,50000,5,970,970,970,1.3218932151794434,results/0/item_solutions/pi-12-100-1000-001.kna_50000_5_items.csv
pi-12-100-1000-001.kna,5000,1,970,970,970,0.1142897605895996,results/0/item_solutions/pi-12-100-1000-001.kna_5000_1_items.csv
pi-12-100-1000-001.kna,5000,10,970,970,970,0.0010011196136474,results/0/item_solutions/pi-12-100-1000-001.kna_5000_10_items.csv
pi-12-100-1000-001.kna,5000,15,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_5000_15_items.csv
pi-12-100-1000-001.kna,5000,20,970,970,970,0.0010344982147216,results/0/item_solutions/pi-12-100-1000-001.kna_5000_20_items.csv
pi-12-100-1000-001.kna,5000,5,970,970,970,0.1315326690673828,results/0/item_solutions/pi-12-100-1000-001.kna_5000_5_items.csv
pi-12-100-1000-001.kna,500,1,970,924,728,0.0120303630828857,results/0/item_solutions/pi-12-100-1000-001.kna_500_1_items.csv
pi-12-100-1000-001.kna,500,10,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_500_10_items.csv
pi-12-100-1000-001.kna,500,15,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_500_15_items.csv
pi-12-100-1000-001.kna,500,20,970,970,970,0.0011489391326904,results/0/item_solutions/pi-12-100-1000-001.kna_500_20_items.csv
pi-12-100-1000-001.kna,500,5,970,970,970,0.0,results/0/item_solutions/pi-12-100-1000-001.kna_500_5_items.csv
